id,default
102344,0.06313289577646182
44973,0.10771605822278932
126037,0.257586841900921414
60448,0.1221852790422171
114760,0.06673821127490431
173367,0.2262730770982255
49862,0.2445623946066072
170102,0.14404636636541085
83672,0.08458392162809011
40089,0.028177729081539177
78443,0.11342527930915303
63256,0.13894312833298683
169453,0.04130032582070744
128412,0.03539403630234908
10143,0.10824036207969931
54468,0.1615984704174106
161579,0.02634546025770663
38525,0.07162378760166938
55534,0.07342167772549549
96471,0.19209193254560553
29355,0.059165988817317786
40605,0.030871958679082608
151775,0.0926838924969968
110915,0.037349821020576664
151755,0.05067373303750701
123768,0.1923016235818727
72966,0.07124552125397937
165166,0.27430539416487154
126297,0.058940122949992076
70723,0.01887690447173125
110584,0.08725026593163468
67851,0.10927456739647678
177234,0.07144317240813478
178026,0.055752389152950485
157265,0.17799008659442228
172371,0.16306902455239786
51344,0.04445412787783784
145536,0.17912368672387097
119399,0.032311346869710676
11931,0.13145433383955935
13276,0.0894549848493398
104804,0.04360281706453811
140948,0.2647033834626152
40529,0.06822758883838732
134373,0.17611351599411823
65307,0.04344091349029747
52652,0.030683625010709294
113972,0.03533500310858617
32243,0.20753755857864195
40451,0.2860439909295661
29236,0.020356862982592053
141520,0.08184989074411803
118968,0.19376973624544266
31300,0.05800705800401933
86902,0.052222672071046805
12515,0.1226633112348377
126045,0.10133369375941165
4693,0.07053878943498336
137366,0.02019441697734694
82046,0.0677167759428376
176930,0.06757226931739024
21333,0.018950800718900776
135697,0.07114679904031927
100096,0.053821297259215126
103671,0.1898833846837002
123817,0.04108408686318884
120599,0.087764255879374
109387,0.11583388399704946
70273,0.031473120820956255
160034,0.0620506844879793
21324,0.15694790921289947
173388,0.09688682686282088
114782,0.06025968815253498
9564,0.19874300001703296
30553,0.053773169497795856
22717,0.1474112095810643
21993,0.24307030216889966
26413,0.08286124891778995
144069,0.07779715220260569
75711,0.055822157223137436
77023,0.11942908500756037
169346,0.05351201273096347
66802,0.07884355522975686
11011,0.16838592189870194
136790,0.07286671887536747
102397,0.03106851958057405
72251,0.06265739381707565
51635,0.28900194001143126
18684,0.07877810310338665
78866,0.15744968791307667
84326,0.1392783040167107
147329,0.06473275619700522
151075,0.14535785803089962
48638,0.20440540914716848
104369,0.0839141955697063
115546,0.1097075701001641
102429,0.03988864048079393
129874,0.03833160321855252
54607,0.08367908148191233
144695,0.17217206864322276
22857,0.03750128280382502
162347,0.009308940265058525
61565,0.08600269269333834
35354,0.07264142477496777
142768,0.06085869695053647
84779,0.06039387024807332
150329,0.02593907220744788
170793,0.028948534262144162
15174,0.2758341939158958
66401,0.2511170131368674
11235,0.030526357322768774
172949,0.05545123105468769
120015,0.21287851955339276
41395,0.09303877611263933
51430,0.08330753076821681
158029,0.0321592161806367
173972,0.2644063245076911
78369,0.20647345386754587
26168,0.09985874597155217
40309,0.07458230430893863
57541,0.2209710685975214
59343,0.03097347290451651
100212,0.02710411446495692
64928,0.09204108575894965
162522,0.050457836802937084
134885,0.21348024142928418
58553,0.16455094873072912
57690,0.0854667024437791
34435,0.09446620142529563
27857,0.22503429831786215
81140,0.14890924390710347
154442,0.2736105060717408
70790,0.25755757459385003
42623,0.0742008031632362
93344,0.20015573528845787
168587,0.02675984960775583
74180,0.75999554209763869
172143,0.07405195406121162
27486,0.27295335367491087
7111,0.05977785448592364
173144,0.08394965490854486
28619,0.026649268189740165
154214,0.027630508506091136
55274,0.1118571176688122
120097,0.01892167507192806
64824,0.022109360165090478
97404,0.1867857117491245
6475,0.025117508158787827
15700,0.07608169124280187
14822,0.02013212818907889
126982,0.05293902549005592
97600,0.10141739968051969
156211,0.02474800457299714
77622,0.2053540856331241
130063,0.005686465888904216
32974,0.031040060831167803
170684,0.04182020159470237
128575,0.1897464472065188
16108,0.16500024867088364
15305,0.24603146273600127
129713,0.20596396229869973
106274,0.1650582376956226
164265,0.06470716255854453
18953,0.02691536931986789
10760,0.23386302440459283
83257,0.11090212233762392
129800,0.10873613576130375
168559,0.05627106591496069
61293,0.1691782028025207
167560,0.01386187928228973
177671,0.03448011704977704
10914,0.07770026274799016
11626,0.10289611982106055
164288,0.15557579856802034
71396,0.0387460259095638
177722,0.11369036558885938
82931,0.27054020526901384
171205,0.018002053675288864
111573,0.019370545698300927
5255,0.21386398629874986
93131,0.009197728608601524
61481,0.061767889382379565
50346,0.2235164875537647
16776,0.030062663860888156
96043,0.09552182562698071
104605,0.06841547592267871
91163,0.12398355979004175
166930,0.042860284529128184
91281,0.16708140600790777
18010,0.2898910333515968
29759,0.04691632490408136
89191,0.12264855191598827
37226,0.1373772773064566
177285,0.11910956278824311
53258,0.04785652739783286
91827,0.08318082169879022
107891,0.08644777534915113
110065,0.14176345893810274
170523,0.1082622815208711
86042,0.20186126815623845
5121,0.02606408686832801
62787,0.250638862133594424
60638,0.10838678511078251
64387,0.10484811928499832
97599,0.037368511991944534
98726,0.15665372564202745
57697,0.006185144924862756
146131,0.15079168735703757
103445,0.06991438783400368
157810,0.09600424163517011
25345,0.04123069435280425
10281,0.29012269454739364
37736,0.13131398679523795
171071,0.06720461136509767
89831,0.15490072466461324
1635,0.07174871805364025
34115,0.055926017742993
13810,0.17749210923214903
148482,0.05291080524556286
161069,0.016170851643316726
136251,0.04606920170549393
44835,0.17485470512606774
152229,0.05219538813341437
106911,0.23369273085054187
10861,0.09091642407334594
145109,0.020036403954740926
111241,0.04731542548676933
33130,0.0478823599107976
73464,0.25356481337209122
30051,0.1261366552130179
79712,0.06902229309089998
178094,0.257551846402884
127800,0.09297515097598233
90998,0.07674948894004391
124917,0.0909038072970583
60029,0.11908005858311013
112974,0.16501928928298498
110751,0.16521127251503637
74216,0.09581379240121964
109993,0.06972057894233143
118125,0.10843108226625595
94213,0.21329274055562197
60995,0.7181230046390389
57604,0.20053587857523547
137682,0.06599594114570445
12404,0.07042388327853966
7496,0.06709872958897849
82493,0.07813158817396376
12310,0.10783829127675072
11555,0.19516089393955577
67996,0.252653892087199665
171623,0.04517088023346186
14754,0.03983682415077466
116478,0.10887175533955709
158499,0.006031224507315547
108106,0.1670612263675897
15529,0.14620021383811538
158020,0.08511378728398378
159649,0.11369435777567842
77482,0.26282648482733024
39498,0.03384160819801272
160001,0.06411705080570332
13934,0.07375376761531682
132934,0.02842574269376993
66272,0.17407468928147146
292,0.07269587474621511
721,0.25054042926198046
41689,0.12404684527916723
114632,0.09981138861246924
100674,0.06951374207551134
56401,0.06365077080742731
89445,0.059972241055498934
655,0.23192575654615405
100002,0.1787698571564158
118855,0.18966234311089253
100539,0.14283052908191526
104763,0.251663350199694684
146922,0.036163583524460356
102156,0.16982686116030624
160179,0.15569887647847072
153152,0.02321657847121448
162471,0.05232274302255831
135575,0.13503114311769004
105314,0.19140659707227908
73813,0.10662101447734904
78259,0.19510414450039312
135408,0.08346171472355587
47312,0.05785449221731301
173411,0.22439796648361846
170695,0.08549563310445346
123375,0.12769969419792537
86639,0.0825324830658282
175160,0.1498938154292906
67963,0.16728472955738294
81541,0.2799182978224253
47422,0.027108731445018033
15599,0.05671777323950779
173749,0.0640666774333579
116367,0.0770447041279873
86387,0.17074609998587717
179367,0.06633095239761466
58891,0.14668118321385049
154109,0.05314149624474468
82117,0.17755230785703413
86555,0.012755560572154497
119257,0.06279860101146395
122817,0.10802665263722827
16730,0.2793831448865402
73389,0.2895836654131795
20071,0.1122081279029688
158269,0.22834356834197644
40252,0.050698860493241876
116753,0.08029642246881702
8063,0.09592807083375252
8345,0.11814736523996003
124149,0.07821826672755902
162982,0.18212758831065232
59667,0.1370706369056969
77956,0.10036765000624195
69063,0.029263428535507112
4630,0.02704913418930413
176866,0.250685371835754327
48214,0.07805739983829951
49476,0.060991252579518304
33373,0.0509042307738846
140628,0.10502646603685334
46999,0.1067824951746124
146290,0.07792330948801479
10249,0.06327609293091628
97019,0.041115464026277165
102027,0.04132080166469095
20762,0.1704269616529271
18344,0.1018194419565183
158994,0.17250883860038785
136270,0.13373116762101192
635,0.17224390204377338
383,0.05354409291813901
177792,0.03827312293621746
96892,0.055845086587776704
5115,0.03040180499973924
52943,0.25341108319569768
73878,0.07931873689544862
48053,0.053864475090340015
71411,0.042647520517401755
50533,0.14064647070796488
5406,0.03915607986892194
108942,0.09574219011365812
59038,0.25253781670285097
14562,0.259072120740393046
101410,0.28361767653911535
164131,0.05031342918135344
135946,0.012903811369612897
129811,0.035051536079043655
125262,0.07184089693164411
45669,0.25320373940842857
61431,0.2382710483304188
136048,0.02219556103918993
9962,0.11999245127216046
40023,0.06594298501572848
73627,0.09267461321604309
50475,0.06621746044395316
129751,0.2860965424936862
43760,0.25163016518633522
52201,0.020719817494369283
110968,0.07213249222455825
134482,0.04120547747965875
91378,0.09811017144959415
88294,0.06979436229967637
66240,0.06343504051840705
4408,0.10555177959212142
58746,0.0418032264551452
85875,0.25243018926373453
113014,0.08269318039873225
137863,0.07777402336223724
36113,0.254229899443058975
30673,0.1008426695099302
49427,0.09877030747070578
95930,0.021241842400831153
143395,0.023175590235113324
176960,0.03427022598057512
149467,0.16553867562667046
53817,0.10364185853253226
97289,0.10532246116003813
145072,0.012419579855713698
94804,0.06723966839873008
100537,0.0473412390268777
163619,0.13134498677943626
42029,0.09298803953333402
54221,0.06530721399118285
53619,0.01948713455382457
82734,0.15530594079890137
3753,0.22057217413199098
154730,0.0542123083868879
161691,0.26427634692880825
180688,0.04094840739927465
126561,0.21080929870116394
109523,0.04606562101923152
131103,0.10824322632853195
78773,0.07178888542837994
26775,0.09422405573692816
14331,0.007859286765145013
116253,0.06568309263716465
96561,0.027038914807886387
128958,0.010285046344408008
166354,0.22683416449472233
89938,0.1513903314983574
74720,0.12718230048322846
3134,0.25087426003392634
5395,0.015760773542900883
88725,0.017282223778285075
65415,0.062873246523478
126040,0.08714856842007189
1297,0.07915474348502932
142511,0.01158453946960188
54062,0.04654636186375103
172379,0.07959548571745247
60876,0.044368254437108984
159619,0.09238980215067821
93804,0.015843165150787056
111342,0.13477837744689425
74286,0.1777665448815115
66391,0.08518944119374536
35693,0.08925939913028316
146700,0.08460846096363095
35718,0.027013259498239125
136101,0.10784514046492348
148484,0.29616130164433285
6114,0.14561894341646936
140269,0.04600100484346131
143371,0.257798355203304745
136012,0.09315951990491284
13319,0.08621028548069377
139227,0.256174061866074725
108888,0.03771313268109091
23246,0.14034593245451807
161908,0.13319790134209658
155800,0.1860016276285626
152494,0.01691731383193
17894,0.06497820749392419
99596,0.021401551329687244
76042,0.1326127238448161
171890,0.038918453018827424
118796,0.06060939667505316
98824,0.134818955924726
124832,0.016973243243445547
158053,0.20734623259973595
184,0.2505572286708406
53079,0.10287712183637683
173596,0.09832135875438708
138131,0.010030047646068808
42873,0.15532440169478734
147704,0.06695450421541302
25427,0.029695822826842994
63904,0.09425403673293764
144548,0.1573593644072654
9987,0.09883451799241971
4970,0.06634100397441134
176493,0.0859889232842108
176416,0.058990874561441045
100084,0.08699108407439309
79136,0.24389755795124007
165351,0.02362635686009487
118555,0.11489989349619856
132534,0.06018066528167022
68084,0.07793316320400318
115191,0.06986521587208916
123755,0.24965308888919535
104465,0.048955709783793475
127312,0.08168822120960645
127220,0.030712291500983084
28648,0.033075623306711106
35046,0.12173310091056799
166658,0.09139332025881083
13966,0.16600544067109452
84696,0.18998372416774342
107565,0.08608123015545117
174294,0.09764781138536875
37505,0.25173145364805985
122672,0.13266412007772094
175100,0.047949191715685
49988,0.11568052012219424
85973,0.25071813570689235
2417,0.03288772995681066
14278,0.27369206032874077
22138,0.05147618524224305
141922,0.009020648353076602
54306,0.04850981320692736
97981,0.18966540843267485
112529,0.2794356703813734
139213,0.015151541731415783
101958,0.07127725037876304
158773,0.2546471390013111
124203,0.15514274013014928
168239,0.12389306514379841
78738,0.19229655580493601
132548,0.07611610270576594
24828,0.1382262849556409
80396,0.07237366428392097
89707,0.08635195506210314
140016,0.1379686614433882
133047,0.07813744922707919
85488,0.19397041761358477
102667,0.05407562623752715
10576,0.05477817923173856
16175,0.0947464540134508
108514,0.16843606781054973
108165,0.24782597325592975
106343,0.0427669960823551
166320,0.21789232231900824
78668,0.27784793712869604
80147,0.17858914627759326
167769,0.031487061206583025
57122,0.75416157622666846
115852,0.05576184515054394
84868,0.257653356325259313
144840,0.06155028887733331
93307,0.03340734131678853
148621,0.07694795537006419
148713,0.06406624172272721
115635,0.09220393602072975
82335,0.029230162531338366
66589,0.07814730998765597
43539,0.25718575013474449
20104,0.14292125116660248
76462,0.06233285399303998
74382,0.08199046546848099
24838,0.12712711887511882
21042,0.10005307612142234
45709,0.03804679906242747
95581,0.010515665593469746
46196,0.10944235217302739
172339,0.030918461391833525
1780,0.03745561515698515
121254,0.130602431603463
57260,0.1336135689883965
78106,0.06783605004499117
6543,0.04380888642192948
133903,0.045885636238740174
128647,0.13527630668630514
93467,0.07732067545294025
145162,0.14594770156813683
149008,0.1223143098463214
8714,0.12303774485588426
49276,0.07360024221082218
139684,0.1845330997299216
174081,0.08098252741106315
63313,0.21791352781065645
43752,0.1113870188777138
157249,0.03797424046924025
3431,0.18623549122093272
23880,0.2072848201422744
82364,0.08710674316249611
121575,0.06274571429334615
85202,0.026946997605423517
46038,0.02904554318503976
142683,0.15671155165562184
75181,0.16817224171630046
147638,0.1790512851213164
10240,0.1941617379390171
82901,0.02332755125860979
27793,0.21859991596519025
11108,0.0799710381786312
144712,0.06218461010678521
58382,0.13888895917687735
139587,0.02395633965943207
142365,0.14112632781995305
102576,0.06364014538136369
167938,0.010183773917603764
113778,0.06798645429558395
143386,0.16409072596924698
174295,0.029635583059993177
75397,0.10397831285048328
87722,0.07701128551516795
3860,0.07667460878030016
115336,0.031078235456045555
161206,0.1653103688163372
129370,0.14783240809687184
12796,0.08688392749927037
99737,0.04414316199730037
145297,0.13805885719195007
174052,0.11003849286984428
121837,0.09525594403928624
109479,0.03875626516435601
77131,0.1842192072532833
50472,0.041171504052325045
171922,0.25792652301181895
74942,0.10063001987167125
146624,0.1303476047632029
69581,0.22131154848336157
172890,0.1577190133942012
159447,0.14520910756202743
91334,0.038436724139634726
3403,0.03758083627763778
167674,0.25143229719374385
114757,0.20952037462509682
17094,0.0977411150666608
49773,0.13972946194614916
31308,0.014676267356814132
129411,0.1296393289676258
65690,0.11812134561301157
122211,0.1551616502379674
171442,0.07631132635284354
163928,0.029751515990520554
95708,0.11048937317653094
144779,0.19146979600334046
17062,0.0957966697964415
137326,0.010421898801399706
27157,0.044017259817897045
33871,0.22434846226236912
107007,0.04860444411524517
361,0.010622045761235523
151866,0.15241884122671
123219,0.03921413500513135
155302,0.046661588258358644
123221,0.14845044787972334
176674,0.06966545992473742
91096,0.0843271271157014
80151,0.045473226625771634
25372,0.0337754065716565
102968,0.01707954423813464
112637,0.06424672953961902
18292,0.25106036199105675
154263,0.046583550784673564
75528,0.14752464144420846
58734,0.18797608102349658
150116,0.007070520157438107
83253,0.056383858965308696
9065,0.15604929721805302
54045,0.1293354881271355
167920,0.06554891255047489
5999,0.06214191883948024
176264,0.025741874669441143
109798,0.11248956839346023
17846,0.06053333184849258
63563,0.07996206786952453
6841,0.055265916506922086
39095,0.06769106182191714
67702,0.061590017038515715
26376,0.1326906921887056
138502,0.05503485340938223
30823,0.08534502884245684
27383,0.03043351832311591
164253,0.029377219644591675
27386,0.25754244262896837
10710,0.12825485233367934
124942,0.02839888974852313
116254,0.05102685550959812
172191,0.250466827015176473
21519,0.2333642186177396
166006,0.14032185218853105
103370,0.25483617431125
37349,0.14432134935598823
35218,0.044675705419333224
164336,0.041172989117790354
69527,0.11610350755528917
28013,0.10805306930151315
59371,0.21447612713425426
72043,0.07223682343456869
107774,0.0563792932288521
147899,0.06780246963651666
45217,0.06343948907819644
147143,0.19409124237629644
66309,0.07148912757040696
43174,0.1538730016369933
34062,0.13339808086549332
179779,0.08057854865611819
2833,0.13189627144782404
163341,0.1215521954476175
4307,0.14298949762569685
172398,0.16202664682451096
98416,0.07538452654741543
36260,0.11269738968639666
38040,0.25200617883506195
27993,0.05166647601521655
179920,0.09265199076514335
71888,0.03983879893337133
60997,0.12804363659359375
175305,0.06883721950008648
107387,0.25728591131660007
114690,0.057274063679382106
89232,0.24100698601705456
142191,0.10173946422910546
148800,0.2452112479378885
51934,0.07122808520766702
166374,0.0630136588820639
150892,0.014642002265476503
121549,0.04658229339372216
107500,0.08648681805093046
45790,0.1117338427021518
77828,0.14577210133901314
90783,0.11380315847594022
12628,0.046546083007384775
119062,0.009476911114637259
119164,0.07330291856975135
4964,0.017139291332647723
44349,0.22370017616357069
48423,0.10670523402837698
126054,0.035454081062105805
49591,0.156506292029742
32625,0.12100903651945352
130172,0.09774586776834246
48792,0.07724499663711584
70417,0.20826641535906834
13418,0.06687838710879171
179406,0.08571584610231603
25840,0.10083767201193254
90568,0.09499637835558097
126626,0.04057252217236179
50163,0.042249472603484474
135649,0.039055347500200115
105757,0.084535661624752
77254,0.078462605478194
100257,0.253151523581570075
162858,0.14612293970254353
99944,0.07449545679114297
74013,0.26810494825777577
102649,0.04499120135948584
36554,0.08405764662962409
24973,0.05044433622666576
162271,0.028435204751071023
90291,0.222511899532027
14309,0.12920485583766816
141321,0.17701748238920534
44258,0.25108643942788744
1833,0.29489598762995534
124970,0.09486518554880427
11408,0.08490966396437026
52670,0.13201021850082423
12616,0.08921070565702895
16494,0.07430842610160329
56335,0.08649375745518705
126392,0.2970996375497713
103359,0.047469085028598
15603,0.04453800205502012
61740,0.060215547569285315
157390,0.14159336521664778
46704,0.1314310782221975
149100,0.09257503877312107
24562,0.1692618193365723
66187,0.18407840733664974
72070,0.046384509497496826
176526,0.03670304451937406
164513,0.071907434911959
134500,0.04588812664183536
96214,0.17622893563961411
164902,0.0406010395214075
150300,0.025094947961081526
69172,0.16393783558027974
168455,0.25036553036980361
162606,0.1049648369113579
157819,0.039465502387567686
167424,0.1381817031035297
115496,0.20071815193021814
136609,0.06242627270052033
120522,0.053982664538645767
64049,0.12500187005792546
31082,0.05353226818260019
1216,0.07571830065027156
157703,0.06038124589697226
148529,0.06233806054978394
72772,0.7542083867543375
78347,0.11069463749814648
96541,0.10164247761976414
165919,0.19707076708515198
165665,0.18037570232894573
103409,0.049741096635372586
100878,0.13026537141908476
152595,0.1130020164885908
178000,0.009739817478099336
6807,0.015482813058258119
97681,0.030661522444148093
116997,0.16646407088409243
40732,0.03202204916273815
149143,0.1677382659710544
153043,0.053768933587087724
145626,0.06828111282760232
125283,0.20710635396734461
69840,0.17794353789227388
50712,0.032802783577340185
175989,0.06597144523978327
25247,0.07632665716364545
31410,0.09941877574108911
114310,0.04376327617619548
84566,0.02987409951240784
72923,0.09971124725968714
135737,0.2154264611863303
178189,0.048413894809133745
137512,0.05829588707068613
145412,0.268824647583751
19569,0.0732788263023597
135256,0.08338475596242259
65777,0.2155180742243496
168522,0.16017777287756088
151117,0.028557071133965543
147495,0.1160007741990715
16505,0.02179455419195836
150750,0.031613626393427255
34229,0.21926490985239602
33762,0.1307621940209045
156441,0.07969313088425226
82824,0.23635527472727302
19521,0.04182912533862533
63199,0.05682264741624234
49593,0.12968268453933468
46771,0.2785751629161913
147070,0.05813973362594886
162888,0.24980369555667054
103221,0.12293660364251283
13337,0.13989665191025893
117455,0.14965150360908713
75265,0.258085288794835226
77203,0.05001501768501426
110512,0.04979876335281032
86218,0.10193158590998629
65427,0.03203262915010727
150437,0.03362766270509959
139777,0.12845596577072602
99047,0.09951733732522067
41606,0.2435707406178512
178810,0.1439571473041988
145708,0.06721903328426618
25527,0.032705625532601645
74800,0.13799734483759132
24608,0.1304930693478915
144249,0.253610811303381916
140576,0.252503527412108557
77653,0.04179679412956366
68554,0.17747184394437843
96737,0.037802608956972794
28400,0.009290386059152396
55373,0.06421933418682252
167996,0.0394900967493864
150126,0.08913071802825845
5651,0.1525404243905859
42007,0.11333203952963769
141191,0.14185603782795514
32568,0.10049853497070492
52880,0.0407038749618327
164425,0.09680130310200016
35598,0.05440641477092359
97136,0.1052204536750364
115264,0.04115827068304385
21496,0.251961719940496847
117475,0.04179958511165583
50482,0.16713604977457713
97735,0.09448379694538622
68350,0.1429214417245356
73327,0.05334872480291829
70620,0.037020181839255435
169389,0.025375680952404018
145917,0.024304909790507596
156272,0.05091408312520664
158090,0.13215058699459428
93730,0.048617988655759725
86552,0.06243621525823216
81022,0.037505273023159584
164426,0.042125119457769186
30663,0.04193018101883225
89740,0.2187967019236838
90669,0.07124828081575288
20369,0.07467289827367114
145857,0.020203031498894672
46035,0.23946202094012173
141778,0.02880676611215678
51880,0.12567973090825013
102145,0.04656647080679044
79889,0.028387757403345912
180794,0.21859538134838602
136611,0.08496638009027317
10299,0.1889719607497367
11701,0.20038328344849485
170763,0.04873778533511042
63472,0.2028444387530009
68379,0.10727027875692721
117127,0.20585146637266966
17951,0.1545431460054617
83653,0.258438745927075246
15138,0.0802239466462365
146962,0.07407079810206124
67159,0.13171708878580235
68258,0.04645483302959258
14554,0.10415503994269476
63452,0.10498939868948588
138840,0.1851444253994227
69013,0.19226024093332278
139490,0.23666360574856748
67325,0.05484544339540892
160007,0.027398649062820565
105889,0.25019588743140103
135689,0.10485800929464861
145356,0.21464470191857654
124404,0.07998926550643334
84685,0.28715997702891255
117185,0.060305202037881395
144040,0.04713301106300001
90780,0.09632333163317575
139662,0.073472542175052
130422,0.02772511619977316
125050,0.06535300846346694
125475,0.020994544206749302
133760,0.07444375784416742
126827,0.035175606326230256
103836,0.06039022903399411
111750,0.057407550639833736
177897,0.03622053986281264
78655,0.015138188457482805
67491,0.04736692385343079
118927,0.061185953601922194
9461,0.07108579897960215
101731,0.025841317462632633
7578,0.024436335368896875
168768,0.14494601193937967
137,0.0335218604829039
32189,0.13279578653206267
108690,0.20044452902823556
106767,0.10703216996171816
39613,0.06659237565837572
36526,0.13703462096618235
144989,0.07629014931865677
122221,0.18341320570226613
85398,0.050630780589947244
165012,0.0428747426774391
77539,0.05152315792314541
78000,0.13287859526571258
149474,0.10003729430244573
24246,0.21241894324346178
130981,0.020722195689913514
84182,0.02635449958106173
150837,0.11932558043172493
7377,0.18265878883880443
86139,0.025534512801293735
131401,0.101776560827325
84943,0.25274918997344858
127443,0.04268162712349646
113676,0.08855208158566505
131270,0.01182476869328013
85212,0.08874501044992529
38894,0.0430284937346572
6963,0.10435553574867659
18734,0.21907934941725726
17891,0.22639552020464976
107414,0.04753099483453681
75718,0.13883215185298686
180728,0.11873628766986984
113201,0.01799909355410647
145541,0.14425077298886205
90811,0.10775302301962711
141412,0.25360252823499334
24331,0.21226279834982925
150815,0.11902983970655354
10911,0.2468084606746687
22234,0.03242113961393567
20488,0.0826367379474332
47606,0.08945427188325791
121867,0.12860918190494508
170941,0.1585777861181307
59134,0.21275682449823755
52465,0.25428697330932817
126594,0.12819098964651482
110373,0.041678524057524396
86250,0.24426263590049827
94624,0.102425162921881
91715,0.1401337909096693
177771,0.01697682012708021
157395,0.03739523335349843
124843,0.030828104582659395
100241,0.024678325910912697
5221,0.032708614580561644
77878,0.08143380812872664
54264,0.03691546885385361
128555,0.03479391401377052
84135,0.11263859163129353
17945,0.17457203724567066
161930,0.052329805061517624
104546,0.04767306642466236
110665,0.02613198496922774
9097,0.01161568697503771
158507,0.10530030740182704
174260,0.04823430631642833
35339,0.02787051980717095
111297,0.0335260154111071
1587,0.08147587401336637
107181,0.0361135358151194
106399,0.07299362162891476
79427,0.023323159217772477
84281,0.10411721961057063
158686,0.03125661458433085
46781,0.08019497171856468
29505,0.11961690469492657
79310,0.17627426561538379
135860,0.04630826423903318
117511,0.12910851152147057
167178,0.25372282870195795
171220,0.08377629480414643
1751,0.27878831028862666
45473,0.1095721662421701
121152,0.04544475927581935
17462,0.10356761768461731
14813,0.1002578916642008
71632,0.10074955423538917
3769,0.06580938056619212
106297,0.04423072267414067
155578,0.16892696395373985
83072,0.12033197264689519
119573,0.19920475206355998
